EVENT_ID,TYPE,AUTHOR,DATE,TIME,LAT,LON,DEPTH,CENTROID,AUTHOR,EX,MO,MW,EX,MRR,MTT,MPP,MRT,MTP,MPR,STRIKE,DIP,RAKE,STRIKE,DIP,RAKE,EX,T_VAL,T_PL,T_AZM,P_VAL,P_PL,P_AZM,N_VAL,N_PL,N_AZM
769882,ke,EVBIB,1972-09-24,20:09:39,-6.2212,131.1531,,,EVBIB,19,2.020,6.8,,,,,,,,,,,,,,,,,,,,,,,
768467,ke,EVBIB,1972-10-17,21:23:18,-10.3675,120.5083,,,EVBIB,17,9.800,5.9,,,,,,,,,,,,,,,,,,,,,,,
768494,ke,EVBIB,1972-10-18,18:18:24,-8.5938,124.9275,,,EVBIB,17,8.700,5.9,,,,,,,,,,,,,,,,,,,,,,,
768757,ke,EVBIB,1972-10-28,02:27:13,-7.3290,146.8344,,,EVBIB,18,3.010,6.3,,,,,,,,,,,,,,,,,,,,,,,
766990,ke,ISC,1972-11-04,09:47:21.33,-4.8828,144.5475,81.2,,ISC,,,,,,,,,,,106.98,73.17,72.11,335.10,24.37,135.45,,,58.08,352.72,,26.06,210.98,,17.10,112.32
767054,ke,ISC,1972-11-05,20:08:04.67,-5.4272,146.6541,234.5,,ISC,,,,,,,,,,,130.38,39.49,96.25,302.30,50.79,84.88,,,83.07,180.73,,5.67,35.94,,3.97,305.55
767788,ke,GCMT,1972-11-27,15:17:39.80,-4.7900,126.9700,437.9,TRUE,GCMT,18,3.850,6.3,18,-0.970,0.200,0.760,-1.390,3.420,0.690,84.00,74.00,-25.00,181.00,66.00,-163.00,18,3.950,5.00,134.00,-3.750,28.00,41.00,-0.210,61.00,234.00
762821,ke,ISC,1973-03-13,01:42:44.27,-5.4578,154.2264,168.1,,ISC,,,,,,,,,,,143.41,49.98,119.07,282.57,47.98,59.95,,,68.13,120.66,,1.06,213.31,,21.84,303.74
763126,ke,ISC,1973-03-20,19:09:08.15,-8.3077,117.3780,167.5,,ISC,,,,,,,,,,,224.88,49.40,136.70,346.39,58.62,49.67,,,55.93,201.61,,5.28,103.76,,33.54,10.24
763192,ke,ISC,1973-03-22,18:39:50.54,-5.9593,148.6499,34.6,,ISC,,,,,,,,,,,68.78,59.64,-8.35,163.02,82.80,-149.37,,,15.60,292.20,,26.49,30.19,,58.62,174.97
763443,ke,ISC,1973-03-28,16:45:28.59,-4.6103,141.8309,100.0,,ISC,,,,,,,,,,,2.67,60.71,-110.78,220.47,35.37,-57.68,,,13.33,107.61,,67.30,232.12,,18.03,13.19
761389,ke,EVBIB,1973-04-10,19:55:58,-9.8079,119.2872,,,EVBIB,17,5.100,5.7,,,,,,,,,,,,,,,,,,,,,,,
761648,ke,EVBIB,1973-04-17,12:34:29,-4.3183,134.2635,,,EVBIB,18,4.090,6.3,,,,,,,,,,,,,,,,,,,,,,,
754127,ke,ISC,1973-11-04,12:02:10.27,-6.0703,124.6935,605.2,,ISC,,,,,,,,,,,7.76,70.42,-110.97,236.59,28.39,-44.83,,,22.65,113.67,,59.21,248.12,,19.71,15.08
753687,ke,EVBIB,1973-12-19,04:43:00,-9.5240,119.3887,,,EVBIB,18,2.640,6.2,,,,,,,,,,,,,,,,,,,,,,,
753120,ke,ISC,1974-01-29,22:37:25.00,-7.3925,128.5596,151.0,,ISC,,,,,,,,,,,16.75,32.46,141.55,140.57,70.50,63.52,,,56.37,15.87,,21.14,250.33,,24.86,150.01
753186,ke,EVBIB,1974-01-31,23:30:07,-7.3930,155.9178,,,EVBIB,20,1.000,7.3,,,,,,,,,,,,,,,,,,,,,,,
751080,ke,EVBIB,1974-02-01,03:12:36,-7.2819,155.6249,,,EVBIB,20,1.400,7.4,,,,,,,,,,,,,,,,,,,,,,,
751110,ke,ISC,1974-02-01,09:08:27.30,-7.2406,155.8626,62.0,,ISC,,,,,,,,,,,149.35,42.71,116.48,295.21,52.62,67.63,,,71.60,146.71,,5.18,40.89,,17.61,309.24
750168,ke,EVBIB,1974-03-06,19:29:09,-6.4709,129.1001,,,EVBIB,18,4.040,6.3,,,,,,,,,,,,,,,,,,,,,,,
750299,ke,ISC,1974-03-09,20:14:28.73,-7.5709,156.1698,41.2,,ISC,,,,,,,,,,,118.61,63.92,69.80,338.54,32.55,125.20,,,65.08,353.19,,16.57,223.37,,18.07,127.80
750299,ke,ISC,1974-03-09,20:14:28.73,-7.5709,156.1698,41.2,,ISC,,,,,,,,,,,120.58,61.23,110.91,262.13,35.03,56.97,,,66.82,70.47,,13.81,195.51,,18.23,290.16
748933,ke,ISC,1974-04-02,04:02:35.20,-6.9054,155.3309,40.2,,ISC,,,,,,,,,,,152.47,81.43,156.08,246.25,66.37,9.36,,,22.88,107.03,,10.26,201.41,,64.68,313.90
747380,ke,ISC,1974-06-23,06:20:50.13,-7.0183,155.8549,56.8,,ISC,,,,,,,,,,,173.98,43.51,111.87,325.03,50.29,70.53,,,74.72,171.63,,3.50,68.68,,14.86,337.75
747546,ke,ISC,1974-06-27,07:46:12.71,-4.7439,152.5114,64.5,,ISC,,,,,,,,,,,41.09,73.18,120.38,157.36,34.33,30.87,,,52.05,346.64,,22.29,108.35,,28.95,211.46
746120,ke,ISC,1974-07-19,17:45:45.51,-6.0943,154.9092,161.7,,ISC,,,,,,,,,,,3.35,58.40,-85.06,173.99,31.94,-97.97,,,13.27,89.77,,76.06,287.99,,4.21,180.76
738705,ke,ISC,1974-08-13,15:03:16.41,-5.3772,150.8577,104.5,,ISC,,,,,,,,,,,105.51,82.10,-50.34,204.92,40.31,-167.74,,,26.23,165.30,,39.52,51.31,,39.21,279.01
739082,ke,ISC,1974-08-23,04:50:36.22,-7.4066,127.5407,143.6,,ISC,,,,,,,,,,,172.00,44.62,106.77,329.06,47.74,74.11,,,78.20,167.86,,1.59,70.23,,11.69,339.90
737164,ke,ISC,1974-09-04,20:22:25.27,-7.3633,120.1980,400.0,,ISC,,,,,,,,,,,0.67,34.01,-92.21,183.34,56.02,-88.51,,,11.01,272.26,,78.92,98.84,,1.24,2.50
737747,ke,EVBIB,1974-09-21,03:13:05,-6.3935,129.0676,,,EVBIB,17,3.700,5.6,,,,,,,,,,,,,,,,,,,,,,,
737749,ke,ISC,1974-09-21,05:01:42.75,-5.7542,127.5347,426.5,,ISC,,,,,,,,,,,61.29,35.03,28.82,307.03,73.93,121.56,,,50.78,252.85,,22.54,13.41,,30.19,117.39
737947,ke,ISC,1974-09-25,22:03:33.70,-4.8009,149.7806,450.0,,ISC,,,,,,,,,,,209.34,78.51,158.37,303.86,68.82,12.34,,,23.35,165.06,,6.58,257.92,,65.63,2.67
736312,ke,ISC,1974-10-10,19:01:54.98,-7.4560,128.4685,145.2,,ISC,,,,,,,,,,,53.41,85.53,167.09,144.44,77.13,4.59,,,12.28,8.27,,5.88,99.55,,76.35,214.62
736534,ke,ISC,1974-10-16,17:30:35.08,-6.3205,148.3302,61.1,,ISC,,,,,,,,,,,8.07,22.41,133.69,142.13,74.00,74.10,,,58.07,30.65,,27.31,244.73,,15.27,146.62
736693,ke,ISC,1974-10-20,19:39:30.87,-6.5701,154.7211,30.2,,ISC,,,,,,,,,,,123.28,48.35,81.70,315.66,42.32,99.22,,,83.10,335.11,,3.03,219.15,,6.19,128.82
736822,ke,ISC,1974-10-24,08:26:09.21,-7.7288,123.8688,270.0,,ISC,,,,,,,,,,,72.74,46.17,131.58,200.71,57.34,55.34,,,60.61,55.70,,6.21,314.57,,28.60,221.17
733898,ke,EVBIB,1974-12-03,03:06:37,-5.0356,129.9909,,,EVBIB,18,5.550,6.4,,,,,,,,,,,,,,,,,,,,,,,
733250,ke,EVBIB,1975-01-14,19:37:20,-4.9293,130.0265,,,EVBIB,18,2.050,6.1,,,,,,,,,,,,,,,,,,,,,,,
733251,ke,EVBIB,1975-01-14,19:49:00,-4.9267,130.0926,,,EVBIB,18,9.260,6.6,,,,,,,,,,,,,,,,,,,,,,,
733286,ke,ISC,1975-01-15,20:29:54.50,-7.9716,112.1832,133.2,,ISC,,,,,,,,,,,84.92,56.38,108.73,233.44,37.95,64.22,,,71.65,41.09,,9.56,161.61,,15.51,254.29
733286,ke,GCMT,1975-01-15,20:30:00.90,-7.9800,112.3000,142.9,TRUE,GCMT,17,2.210,5.5,17,1.160,-0.260,-0.900,1.570,-1.150,0.080,70.00,71.00,122.00,187.00,37.00,33.00,17,2.280,53.00,18.00,-2.140,20.00,136.00,-0.140,30.00,238.00
731715,ke,ISC,1975-03-28,08:07:11.08,-7.7230,128.5778,69.3,,ISC,,,,,,,,,,,98.83,82.38,122.89,200.43,33.66,13.85,,,43.03,40.52,,29.65,162.61,,32.56,273.93
729931,ke,ISC,1975-04-09,06:26:23.71,-4.0890,152.6173,130.7,,ISC,,,,,,,,,,,108.55,81.92,-108.36,355.60,20.01,-24.26,,,34.41,214.21,,49.80,358.36,,18.17,111.22
729931,ke,GCMT,1975-04-09,06:26:27.20,-4.0400,152.7800,104.2,TRUE,GCMT,18,9.000,6.6,18,1.210,-1.250,0.040,-7.630,1.120,4.520,119.00,5.00,88.00,301.00,85.00,90.00,18,8.660,50.00,211.00,-9.350,40.00,31.00,0.690,0.00,121.00
727071,ke,ISC,1975-06-04,20:22:10.20,-5.1922,154.1424,150.5,,ISC,,,,,,,,,,,178.34,45.70,118.72,320.22,51.12,63.78,,,69.66,166.21,,2.87,68.45,,20.12,337.40
727125,ke,ISC,1975-06-06,05:18:56.10,-4.5007,153.5539,50.6,,ISC,,,,,,,,,,,200.46,38.81,113.48,351.32,54.91,72.23,,,73.23,212.90,,8.31,93.91,,14.46,1.76
725854,ke,ISC,1975-07-04,20:40:16.99,-8.3099,123.0431,179.7,,ISC,,,,,,,,,,,44.71,72.84,140.15,148.54,52.25,21.91,,,39.91,359.75,,12.96,100.85,,47.19,205.24
726351,de,EVBIB,1975-07-20,14:37:41,-6.6356,155.0937,,,EVBIB,20,3.400,7.6,,,,,,,,,,,,,,,,,,,,,,,
726380,fe,EVBIB,1975-07-20,19:54:31,-7.1521,155.2117,,,EVBIB,20,1.200,7.3,,,,,,,,,,,,,,,,,,,,,,,
726403,ke,ISC,1975-07-21,00:08:30.01,-4.3200,127.4343,27.4,,ISC,,,,,,,,,,,232.54,89.63,-5.66,322.58,84.34,-179.63,,,3.74,277.70,,4.26,187.42,,84.32,48.86
726779,fe,EVBIB,1975-07-30,09:17:15,-10.0895,123.8368,,,EVBIB,18,1.730,6.1,,,,,,,,,,,,,,,,,,,,,,,
725340,ke,ISC,1975-08-21,06:48:30.72,-5.8807,154.6216,424.5,,ISC,,,,,,,,,,,143.78,54.43,-84.76,314.81,35.91,-97.28,,,9.29,230.02,,79.77,75.11,,4.26,320.72
724364,ke,EVBIB,1975-09-25,12:34:10,-7.2419,127.9680,,,EVBIB,17,3.000,5.6,,,,,,,,,,,,,,,,,,,,,,,
724374,ke,ISC,1975-09-25,18:10:17.46,-6.4239,154.9090,56.0,,ISC,,,,,,,,,,,121.53,58.91,77.03,325.58,33.44,110.42,,,72.79,359.09,,13.00,220.91,,11.09,128.32
722913,ke,GCMT,1975-10-14,14:53:11.80,-7.0100,128.9500,182.9,TRUE,GCMT,17,2.310,5.5,17,-1.430,-0.130,1.560,0.950,-0.220,1.470,200.00,71.00,-70.00,332.00,28.00,-135.00,17,2.180,23.00,275.00,-2.430,59.00,139.00,0.260,19.00,13.00
722029,ke,ISC,1975-11-21,04:45:43.13,-7.6654,127.2203,167.8,,ISC,,,,,,,,,,,73.88,55.05,61.50,297.35,43.92,124.32,,,66.12,287.40,,5.98,183.71,,23.03,91.16
720064,ke,ISC,1975-12-05,14:27:20.81,-6.2851,124.7405,576.4,,ISC,,,,,,,,,,,96.82,71.57,-99.06,303.57,20.47,-64.72,,,26.03,193.93,,62.38,352.93,,8.59,99.70
720831,ke,EVBIB,1975-12-25,23:22:23,-4.0743,142.1070,,,EVBIB,19,2.700,6.9,,,,,,,,,,,,,,,,,,,,,,,
720968,ke,ISC,1975-12-28,15:24:53.33,-8.0165,115.0260,210.0,,ISC,,,,,,,,,,,113.81,69.47,110.76,246.58,28.88,46.58,,,60.14,54.03,,21.79,188.15,,19.39,286.23
720968,ke,GCMT,1975-12-28,15:24:57.80,-8.0900,115.0000,198.5,TRUE,GCMT,18,2.510,6.2,18,0.580,-0.900,0.320,2.210,0.280,-0.890,112.00,81.00,95.00,262.00,10.00,60.00,18,2.330,53.00,28.00,-2.680,36.00,198.00,0.350,5.00,291.00
721051,ke,EVBIB,1975-12-30,07:35:06,-8.1532,125.3866,,,EVBIB,17,2.600,5.5,,,,,,,,,,,,,,,,,,,,,,,
719534,ke,GCMT,1976-01-23,05:45:38.50,-7.3700,120.0700,623.1,TRUE,GCMT,19,1.580,6.7,19,-1.560,1.060,0.500,-0.410,0.640,-0.130,61.00,53.00,-85.00,233.00,38.00,-96.00,19,1.540,8.00,147.00,-1.630,82.00,354.00,0.090,4.00,238.00
717583,fe,GCMT,1976-02-06,16:53:58.50,-6.0400,146.1000,29.5,TRUE,GCMT,17,11.810,6.0,17,1.290,-0.050,-1.240,9.230,1.450,-7.120,128.00,86.00,85.00,357.00,6.00,140.00,17,11.500,49.00,33.00,-12.110,41.00,222.00,0.610,5.00,128.00
716167,ke,GCMT,1976-03-03,22:50:17.00,-8.4700,121.6900,38.7,TRUE,GCMT,17,3.840,5.7,17,3.240,-3.620,0.380,-1.230,-1.360,-0.180,68.00,36.00,83.00,257.00,54.00,95.00,17,3.450,80.00,187.00,-4.240,9.00,343.00,0.780,4.00,74.00
716536,fe,GCMT,1976-03-13,05:22:51.00,-6.4900,154.5500,47.7,TRUE,GCMT,18,2.170,6.2,18,1.910,-1.070,-0.840,0.530,1.320,0.000,121.00,51.00,74.00,325.00,41.00,109.00,18,2.030,77.00,335.00,-2.310,5.00,222.00,0.290,12.00,131.00
715307,ke,GCMT,1976-04-10,04:25:03.40,-6.5000,154.6300,40.6,TRUE,GCMT,17,1.220,5.3,17,-0.660,-0.450,1.100,0.540,-0.500,-0.220,199.00,49.00,-32.00,311.00,67.00,-134.00,17,1.320,11.00,71.00,-1.110,48.00,173.00,-0.210,40.00,332.00
715988,ke,ISC,1976-04-28,07:59:20.72,-4.5751,150.0131,522.0,,ISC,,,,,,,,,,,35.90,57.30,-90.46,216.74,32.71,-89.29,,,12.29,126.23,,77.70,304.39,,0.38,36.14
714473,ke,ISC,1976-05-23,06:01:16.51,-4.9884,153.7049,105.1,,ISC,,,,,,,,,,,204.99,33.06,112.74,358.42,59.80,75.88,,,71.51,235.47,,13.71,98.65,,12.17,5.63
714804,ke,ISC,1976-05-29,10:50:02.78,-5.3917,154.1184,125.8,,ISC,,,,,,,,,,,132.95,48.75,107.27,287.71,44.11,71.29,,,76.88,110.56,,2.38,210.83,,12.90,301.37
712069,ke,GCMT,1976-06-03,16:44:52.80,-4.7500,153.4700,85.9,TRUE,GCMT,19,6.080,7.1,19,5.110,-1.330,-3.780,-1.270,2.710,2.650,143.00,31.00,83.00,331.00,59.00,94.00,19,5.880,75.00,252.00,-6.270,14.00,58.00,0.390,3.00,149.00
713087,de,GCMT,1976-06-25,19:19:11.90,-4.6600,140.2900,15.0,TRUE,GCMT,19,6.520,7.1,19,2.400,1.480,-3.880,3.490,4.190,1.220,9.00,59.00,153.00,113.00,67.00,34.00,19,6.810,40.00,334.00,-6.230,5.00,240.00,-0.580,50.00,144.00
713187,fe,ISC,1976-06-27,19:12:29.11,-4.5851,140.1839,18.7,,ISC,,,,,,,,,,,76.45,88.93,-0.66,166.46,89.34,-178.93,,,0.28,301.45,,1.22,31.46,,88.74,198.38
713187,fe,EVBIB,1976-06-27,19:12:29,-4.5205,140.2356,,,EVBIB,17,3.800,5.7,,,,,,,,,,,,,,,,,,,,,,,
711163,de,GCMT,1976-07-14,07:13:30.00,-8.1400,114.8900,28.4,TRUE,GCMT,18,6.470,6.5,18,5.430,-5.380,-0.060,-3.400,0.760,0.680,96.00,29.00,87.00,280.00,61.00,92.00,18,6.450,74.00,194.00,-6.490,16.00,8.00,0.040,2.00,99.00
711171,ke,EVBIB,1976-07-14,10:23:47,-8.1722,114.8407,,,EVBIB,17,4.200,5.7,,,,,,,,,,,,,,,,,,,,,,,
711280,fe,EVBIB,1976-07-17,05:32:42,-4.5574,139.9568,,,EVBIB,17,7.400,5.8,,,,,,,,,,,,,,,,,,,,,,,
711308,fe,GCMT,1976-07-17,21:06:36.10,-4.2700,152.7100,36.5,TRUE,GCMT,18,8.810,6.6,18,4.760,-3.410,-1.350,4.070,5.960,2.780,96.00,63.00,43.00,343.00,52.00,146.00,18,9.050,48.00,315.00,-8.580,7.00,218.00,-0.470,41.00,122.00
710142,ke,GCMT,1976-08-21,06:56:57.20,-6.9000,129.7400,185.5,TRUE,GCMT,18,4.040,6.3,18,-0.580,-2.660,3.230,1.810,0.220,2.060,223.00,85.00,-44.00,318.00,46.00,-174.00,18,4.260,26.00,279.00,-3.820,33.00,171.00,-0.450,46.00,39.00
706793,fe,GCMT,1976-10-05,18:02:20.40,-6.5700,153.1000,15.0,TRUE,GCMT,18,4.020,6.3,18,-3.810,3.340,0.470,-1.030,-0.360,-1.700,76.00,55.00,-114.00,293.00,41.00,-60.00,18,3.490,7.00,183.00,-4.560,69.00,293.00,1.070,19.00,90.00
707388,ke,ISC,1976-10-20,17:08:29.64,-7.0351,125.2880,496.8,,ISC,,,,,,,,,,,57.34,70.94,-102.37,271.22,22.60,-58.21,,,24.95,156.95,,62.10,308.45,,11.68,61.43
707709,de,GCMT,1976-10-29,02:51:11.60,-4.5500,139.9300,15.0,TRUE,GCMT,19,2.110,6.8,19,-0.780,0.530,0.250,0.490,2.040,0.410,1.00,80.00,174.00,92.00,84.00,10.00,19,2.560,11.00,317.00,-1.660,3.00,227.00,-0.900,79.00,123.00
706073,ke,GCMT,1976-11-18,03:24:04.20,-8.7500,157.0700,15.0,TRUE,GCMT,18,5.240,6.4,18,0.460,-2.860,2.410,0.760,4.360,-1.040,254.00,77.00,-3.00,345.00,87.00,-167.00,18,4.930,7.00,119.00,-5.550,11.00,210.00,0.620,77.00,357.00
706077,fe,ISC,1976-11-18,05:43:42.03,-4.2667,135.0840,26.7,,ISC,,,,,,,,,,,157.99,88.97,98.38,254.93,8.44,7.02,,,45.41,76.43,,43.37,239.83,,8.38,337.84
706077,fe,GCMT,1976-11-18,05:43:45.30,-4.1700,134.9300,15.0,TRUE,GCMT,18,6.470,6.5,18,0.790,-1.480,0.690,2.240,1.870,-5.630,158.00,86.00,109.00,259.00,19.00,12.00,18,6.380,46.00,87.00,-6.550,38.00,231.00,0.170,19.00,336.00
704764,ke,ISC,1976-12-15,22:59:55.03,-8.3533,119.6217,170.0,,ISC,,,,,,,,,,,15.63,19.72,30.29,256.83,80.20,107.20,,,51.81,186.59,,33.05,332.38,,16.94,73.81
705145,ke,ISC,1976-12-25,21:23:03.59,-5.7233,153.9050,45.2,,ISC,,,,,,,,,,,161.52,62.40,104.00,313.24,30.70,65.17,,,69.33,100.52,,16.28,241.25,,12.38,334.93
703004,ke,GCMT,1977-01-01,17:35:54.90,-8.1900,108.8200,102.8,TRUE,GCMT,17,7.720,5.9,17,-3.718,5.545,-1.820,5.825,0.293,-1.705,63.00,23.00,-130.00,285.00,73.00,-75.00,17,8.380,26.00,3.00,-7.060,60.00,217.00,-1.320,15.00,100.00
703036,ke,GCMT,1977-01-02,09:55:36.40,-10.4100,118.8600,24.5,TRUE,GCMT,18,3.070,6.3,18,2.478,-2.463,-0.010,1.814,-0.009,0.056,89.00,63.00,89.00,271.00,27.00,92.00,18,3.070,72.00,357.00,-3.060,18.00,179.00,-0.020,1.00,89.00
703307,ke,GCMT,1977-01-08,12:24:53.40,-6.3000,150.8800,35.9,TRUE,GCMT,17,4.020,5.7,17,3.312,-4.196,0.880,1.175,-0.913,-0.170,88.00,54.00,100.00,251.00,37.00,76.00,17,3.530,78.00,36.00,-4.520,8.00,171.00,0.990,8.00,262.00
704021,ke,GCMT,1977-01-27,13:59:47.00,-7.0000,152.8100,18.2,TRUE,GCMT,17,5.330,5.8,17,-5.091,4.773,0.310,1.764,0.592,-0.828,73.00,37.00,-106.00,273.00,55.00,-78.00,17,5.120,9.00,355.00,-5.540,77.00,221.00,0.420,10.00,86.00
704078,fe,GCMT,1977-01-29,00:52:59.70,-6.1800,151.5700,41.7,TRUE,GCMT,17,3.760,5.7,17,3.231,-4.067,0.830,0.106,-0.984,-0.262,86.00,46.00,100.00,252.00,45.00,80.00,17,3.270,83.00,76.00,-4.260,0.00,169.00,0.990,7.00,259.00
702632,ke,ISC,1977-02-20,06:45:46.70,-7.2600,129.1788,170.4,,ISC,,,,,,,,,,,112.79,72.75,67.49,347.21,28.09,140.96,,,56.46,353.45,,24.47,220.10,,21.45,119.80
702821,fe,GCMT,1977-02-25,00:59:46.50,-6.1500,147.4800,49.0,TRUE,GCMT,17,4.730,5.7,17,4.066,-3.947,-0.110,2.047,1.458,-0.205,103.00,58.00,83.00,295.00,33.00,101.00,17,4.560,76.00,352.00,-4.890,13.00,198.00,0.330,6.00,106.00
702824,fe,GCMT,1977-02-25,01:19:01.80,-6.2900,147.5300,63.7,TRUE,GCMT,18,1.910,6.1,18,1.516,-1.956,0.440,0.467,0.731,-0.189,109.00,53.00,94.00,282.00,37.00,85.00,18,1.590,82.00,39.00,-2.230,8.00,196.00,0.640,3.00,286.00
700765,ke,GCMT,1977-03-06,12:47:19.30,-8.6200,123.6200,30.9,TRUE,GCMT,17,3.960,5.7,17,-0.852,-1.624,2.470,-1.413,-2.932,-0.601,14.00,70.00,-18.00,111.00,73.00,-159.00,17,4.010,2.00,242.00,-3.920,27.00,333.00,-0.090,63.00,149.00
700840,ke,GCMT,1977-03-08,08:07:23.70,-8.6500,156.3900,10.0,TRUE,GCMT,17,7.450,5.8,17,-0.939,2.763,-1.820,2.136,6.767,0.894,8.00,76.00,174.00,100.00,84.00,14.00,17,8.170,14.00,325.00,-6.730,5.00,233.00,-1.450,75.00,123.00
701127,ke,GCMT,1977-03-15,08:55:06.80,-5.0000,130.9400,69.4,TRUE,GCMT,18,2.170,6.2,18,0.160,-0.935,0.770,0.484,-1.883,-0.407,101.00,82.00,165.00,193.00,75.00,9.00,18,2.170,17.00,56.00,-2.160,5.00,148.00,-0.010,73.00,253.00
701144,ke,GCMT,1977-03-15,19:55:50.60,-7.0800,154.7100,38.8,TRUE,GCMT,17,12.100,6.0,17,9.639,-3.907,-5.730,4.519,5.554,-5.012,139.00,62.00,89.00,321.00,28.00,92.00,17,11.700,73.00,46.00,-12.500,17.00,229.00,0.810,1.00,139.00
700007,ke,ISC,1977-04-19,21:46:35.85,-5.5877,125.3427,543.8,,ISC,,,,,,,,,,,174.40,77.35,93.89,337.16,13.22,73.19,,,57.48,89.52,,32.25,261.15,,3.79,353.55
700007,ke,GCMT,1977-04-19,21:46:40.70,-5.6200,125.6200,555.0,TRUE,GCMT,17,5.180,5.7,17,2.327,0.835,-3.160,0.738,-1.758,-3.920,53.00,29.00,146.00,174.00,74.00,65.00,17,4.910,54.00,53.00,-5.450,25.00,283.00,0.530,24.00,181.00
700038,ke,GCMT,1977-04-20,15:21:49.90,-6.0600,148.2800,161.2,TRUE,GCMT,17,1.390,5.4,17,-0.617,1.091,-0.470,-0.574,-0.226,0.813,132.00,74.00,-56.00,244.00,38.00,-153.00,17,1.390,21.00,197.00,-1.390,49.00,80.00,0.000,33.00,301.00
700166,ke,GCMT,1977-04-22,05:26:38.00,-8.3500,118.7500,68.7,TRUE,GCMT,17,2.190,5.5,17,-0.619,-0.521,1.140,-0.413,1.895,0.421,76.00,72.00,-15.00,171.00,76.00,-162.00,17,2.380,2.00,303.00,-2.000,23.00,34.00,-0.380,67.00,207.00
697997,ke,GCMT,1977-05-01,18:39:28.80,-7.4000,154.2800,14.1,TRUE,GCMT,17,1.410,5.4,17,-1.114,0.906,0.200,-0.253,-0.831,0.489,138.00,57.00,-72.00,287.00,37.00,-116.00,17,1.550,10.00,215.00,-1.280,71.00,92.00,-0.270,15.00,308.00
697036,ke,GCMT,1977-06-08,21:18:06.20,-6.0800,112.9000,629.6,TRUE,GCMT,17,3.610,5.6,17,-1.675,1.917,-0.240,-3.105,0.204,-0.343,84.00,75.00,-91.00,266.00,15.00,-88.00,17,3.740,30.00,174.00,-3.480,60.00,353.00,-0.260,1.00,84.00
697879,ke,GCMT,1977-06-29,07:24:35.80,-7.8500,127.9900,98.0,TRUE,GCMT,18,2.220,6.2,18,1.882,-1.151,-0.730,1.143,0.936,0.364,106.00,59.00,65.00,328.00,39.00,125.00,18,2.400,66.00,329.00,-2.030,11.00,213.00,-0.370,21.00,119.00
695675,ke,GCMT,1977-07-08,08:48:05.70,-6.0600,154.5900,138.7,TRUE,GCMT,17,2.360,5.5,17,-2.064,1.566,0.490,-0.839,-1.178,0.042,112.00,55.00,-104.00,315.00,37.00,-71.00,17,2.440,9.00,211.00,-2.270,75.00,340.00,-0.180,11.00,119.00
695785,ke,GCMT,1977-07-10,19:49:52.00,-5.9500,130.7100,50.8,TRUE,GCMT,17,1.870,5.5,17,0.024,-1.692,1.660,0.770,0.324,0.163,229.00,82.00,-21.00,322.00,69.00,-171.00,17,1.730,9.00,277.00,-2.000,20.00,184.00,0.270,68.00,29.00
696209,ke,GCMT,1977-07-21,02:11:31.80,-5.8900,147.3900,92.8,TRUE,GCMT,17,1.930,5.5,17,1.871,-1.702,-0.160,0.204,0.488,-0.482,118.00,51.00,105.00,275.00,41.00,73.00,17,1.980,77.00,83.00,-1.870,5.00,197.00,-0.110,11.00,288.00
696545,fe,GCMT,1977-07-29,11:15:48.30,-8.1600,155.9200,24.3,TRUE,GCMT,19,6.330,7.1,19,1.134,-0.734,-0.400,-3.410,5.183,-0.790,176.00,56.00,168.00,272.00,80.00,34.00,19,6.370,31.00,139.00,-6.300,16.00,40.00,-0.070,55.00,286.00
694053,ke,ISC,1977-08-02,23:51:57.31,-6.9097,126.4947,422.3,,ISC,,,,,,,,,,,9.67,60.98,-34.61,118.18,60.22,-146.02,,,0.47,64.08,,43.97,333.63,,46.03,154.56
694175,ke,GCMT,1977-08-06,11:26:14.20,-7.1100,155.7000,67.3,TRUE,GCMT,17,1.970,5.5,17,1.776,-1.155,-0.620,-0.363,0.999,-0.572,146.00,49.00,117.00,289.00,47.00,63.00,17,2.020,70.00,125.00,-1.920,1.00,218.00,-0.100,20.00,308.00
694374,ke,GCMT,1977-08-10,07:07:27.90,-8.4500,107.3000,100.6,TRUE,GCMT,16,10.580,5.3,16,7.627,1.114,-8.740,5.777,1.534,3.475,21.00,62.00,124.00,146.00,43.00,43.00,16,11.700,58.00,340.00,-9.460,11.00,88.00,-2.240,30.00,184.00
694435,ke,GCMT,1977-08-12,00:07:57.80,-6.5500,154.6300,52.1,TRUE,GCMT,17,5.150,5.7,17,4.750,-2.255,-2.490,-0.111,2.960,-0.978,146.00,49.00,103.00,306.00,42.00,75.00,17,4.920,79.00,117.00,-5.380,4.00,227.00,0.460,10.00,317.00
694464,ke,GCMT,1977-08-12,21:45:43.30,-8.9100,147.9000,15.0,TRUE,GCMT,17,1.170,5.3,17,-1.034,0.744,0.290,-0.340,-0.610,-0.156,108.00,53.00,-112.00,322.00,43.00,-64.00,17,1.180,5.00,214.00,-1.150,72.00,319.00,-0.030,18.00,122.00
694539,ke,GCMT,1977-08-14,21:38:52.50,-8.7300,107.1000,33.0,TRUE,GCMT,18,1.580,6.1,18,1.150,-1.065,-0.080,1.091,0.252,-0.020,95.00,67.00,84.00,291.00,24.00,105.00,18,1.600,67.00,353.00,-1.550,22.00,190.00,-0.050,6.00,98.00
